"Group","PDFx100","lower95","upper95","Scenario","Year"
"RCP2.6_MFM",0.0821309145381471,0.0413337723158892,0.118348919391164,"noAFM","2050"
"RCP2.6_SFM",0.083589604223122,0.0421037327274714,0.120385948398458,"noAFM","2050"
"REF_MFM",0.0704801794505707,0.0336790615862676,0.102106656258149,"noAFM","2050"
"REF_SFM",0.0706861577786115,0.0337855185424433,0.102402970049536,"noAFM","2050"
"RCP2.6_MFM",0.0709924499054162,0.0345639955519081,0.102166199531648,"AFMfree","2050"
"RCP2.6_SFM",0.0730677583158866,0.0360882761729446,0.105070683008384,"AFMfree","2050"
"REF_MFM",0.0584855348352907,0.0266024561304832,0.0848881862889592,"AFMfree","2050"
"REF_SFM",0.0590405733792106,0.0273625308286376,0.0857613707181582,"AFMfree","2050"
"RCP2.6_MFM",0.073210585219601,0.0356300577044813,0.105287245527147,"AFM25","2050"
"RCP2.6_SFM",0.071946479751791,0.0356077916870116,0.103699924443989,"AFM25","2050"
"REF_MFM",0.0582524661646298,0.0264628402128762,0.0844847340299399,"AFM25","2050"
"REF_SFM",0.0617783236335426,0.028984694934466,0.0895268327320987,"AFM25","2050"
"RCP2.6_MFM",0.0731658776394393,0.0355580744726427,0.105357989736702,"AFM50","2050"
"RCP2.6_SFM",0.0819875361376679,0.041444475641471,0.117506636021974,"AFM50","2050"
"REF_MFM",0.0590676539459394,0.0267741797137806,0.0856366939703257,"AFM50","2050"
"REF_SFM",0.0724429149307241,0.0352076279817912,0.104080722567062,"AFM50","2050"
"RCP2.6_MFM",0.072798066269377,0.0354999263108049,0.10474042128962,"AFM75","2050"
"RCP2.6_SFM",0.0934111356017309,0.0483262873408912,0.133346185339254,"AFM75","2050"
"REF_MFM",0.0623661862915043,0.0284909350482828,0.0900824112361396,"AFM75","2050"
"REF_SFM",0.0756273765770771,0.0374901889419328,0.108674916144065,"AFM75","2050"
"RCP2.6_MFM",0.0784301118673414,0.0384785119677324,0.112570363559891,"AFM100","2050"
"RCP2.6_SFM",0.111838123374843,0.0590408646584451,0.15846376879897,"AFM100","2050"
"REF_MFM",0.0643523588623323,0.0295854265500563,0.0928599116166523,"AFM100","2050"
"REF_SFM",0.0871393843003029,0.0443169082579776,0.124380134915987,"AFM100","2050"
